,0
29231,全くもっておっしゃる通りだと思います。
29232,試しに左手で書いてみた。
29233,心配する理由はわかるよ。
29234,私は普通８時に起きます。
29235,私は通常8時に起きる。
29236,私は普段７時に朝食をとります。
29237,お尋ねしたいことがあります。
29238,スキーブーツを買いたい。
29239,おいしいもの食べたい。
29240,今日は早く寝たいな。
29241,彼がここに来るかどうか知りたい。
29242,来年は中国語を勉強したい。
29243,ただちに大阪に行ってもらいたい。
29244,お座席にお戻りください。
29245,娘にメアリーと名付けたかった。
29246,私は小説を読むのに熱中していた。
29247,私はあなたへの伝言を頼まれた。
29248,戦争が終わった年に、私は生まれた。
29249,夕立に遭いました。
29250,私はその物語に深く感動した。
29251,私はその結果に失望した。
29252,私は生命を失う危険にさらされていた。
29253,道路混雑のせいで私は遅れました。
29254,私はその話に感動して涙した。
29255,昨日見たニュースに衝撃を受けた。
29256,私は疲れていたが眠れなかった。
29257,私は彼の話に大変感動した。
29258,私は田舎にドライブに出かけた。
29259,私は授業中に寝てしまった。
29260,私はテニスをするためにその公園に行きました。
29261,私は死刑を廃止します。
29262,私は死刑制度を撤廃するつもりです。
29263,２週間で帰ってきます。
29264,二週間後に帰ってきます。
29265,私は九時までに宿題をやってしまうつもりだ。
29266,たとえあなたがどこへ行こうとも、私はついていきます。
29267,あなたの判断にお任せします。
29268,あなたのご親切は一生忘れません。
29269,私は来年神戸には住みません。
29270,私は駅に彼を迎えに行きます。
29271,私は今日の午後テニスをします。
29272,トムみたいな人が彼氏だったらなあ。
29273,自分が君と同じくらい賢いといいのに。
29274,わたしがあなたと同じくらい頭が切れるといいんだけどなあ。
29275,俺が自分と同じぐらい頭良かったらええねんけどな。
29276,脚がこんなに痛まなければいいのに。
29277,首を寝違えました。
29278,君が何をしたか僕は誰にも話さないだろう。
29279,明日は雨が降るかしら。
29280,明日は雨かしら。
29281,天気は持つかなあ。
29282,天気が持つかなあ。
29283,私は試しにこの服を着てみたいわ。
29284,この服を試着したいんですが。
29285,冷たいビールが飲みたいなあ！
29286,月に一度、母に手紙を書きます。
29287,月に一回、母に手紙を書きます。
29288,喜んであなたのパーティーに参加します。
29289,１階席が欲しいのです。
29290,いつかフランスに行きたいです。
29291,シングルルームを予約したいのですが。
29292,船で世界一周をしてみたい。
29293,もう少し眠りたい。
29294,カフェテリアで働きたいのですが。
29295,血液検査をしましょう。
29296,血液検査を受けていただきたいのですが。
29297,私の犬の世話をお願いしたいのですが。
29298,オーストラリアに行きたくないな。
29299,どちらかといえば木造住宅に住みたい。
29300,私はむしろ歩くより、自転車に乗りたい。
29301,来年は彼に会えるだろうか。
29302,２、３分したらそちらにまいります。
29303,僕はあなたのアシスタントとして働きます。
29304,妹をパーティーに連れて行きます。
29305,二、三日のうちに電話するよ。
29306,１時間後にまたお電話します。
29307,毎年ここに来なきゃ。
29308,アルバイトを見つけなくては。
29309,パートの仕事を見つけないと。
29310,出来る限りお手伝いしましょう。
29311,いい女の子紹介してやろう。
29312,私はこの経験をいつまでも忘れないでおきます。
29313,魚の捕まえ方を教えてあげよう。
29314,魚の捕り方を教えてあげるよ。
29315,魚の捕まえ方をお見せしましょう。
29316,君に車の運転の仕方を教えてあげるよ。
29317,来週君に手紙か電話を寄越すよ。
29318,私は水泳部の部員です。
29319,私はスイミングクラブの会員です。
29320,僕は川を泳いで渡ることが出来る。
29321,私は川を泳いで渡れます。
29322,私は川を泳いで渡ることができます。
29323,私は遅くまで起きているのに慣れている。
29324,正確に言うと私は大学講師です。
29325,時間通りに終われないか心配だ。
29326,私はたいして料理がうまくないと思うのですが。
29327,扁桃腺がはれている気がするのですが。
29328,おたふく風邪ではないでしょうか。
29329,あいにく品切れになってしまったんですが。
29330,遅れまして、誠に申し訳ありません。
29331,私は部屋探しに忙しい。
29332,僕は君の成功を確信しているよ。
29333,アメリカンフットボールに夢中なんだ。
29334,私はメアリーに結婚してほしいと言うつもりです。
29335,十時半の電車に乗ります。
29336,僕は間違いも犯す一人の少年でしかない。
29337,私は来週シカゴに行きます。
29338,妻に贈るバッグをさがしているんですが。
29339,彼と会うのが楽しみだなあ。
29340,おいでになるのを楽しみにしています。
29341,あなたが来るのを楽しみにしています。
29342,私はこの挑戦をとても楽しんでいる。
29343,お腹と背中がくっつきそうなくらい腹ぺこだよ。
29344,約束を破ってすみません。
29345,気に障ったならごめん。
29346,がっかりさせてごめんね。
29347,待たせてごめん。
29348,お待たせして申し訳ございません。
29349,残念ながらあなたのお手伝いはできません。
29350,私のフランス語はまだそんなに上手くない。
29351,私は明日の午後仕事を休みます。
29352,私は単調な生活にあきあきしている。
29353,今週はずっと働きづめだった。
29354,２、３度行ったことがある。
29355,私は三年待ち続けている。
29356,今日はそれをしないことにした。
29357,大学に行かないことにしました。
29358,大学には進学しないことに決めました。
29359,自分ですることにした。
29360,ボストンに戻ることにしたよ。
29361,私は兄を死んだものとあきらめざるを得ない。
29362,郵便局へ行ってきたところだ。
29363,こんなに幸せだったことはない。
29364,彼がジーンズをはいているのを見たことがない。
29365,彼女が来るという知らせは受けてない。
29366,彼女が来るなんて聞いていない。
29367,僕もトムみたいになりたいな。
29368,もし私がお金持ちなら、海外に行くでしょう。
29369,要らないなら僕が食べるよ。
29370,日本では、車は道路の左側を走る。
29371,春には日が長くなる。
29372,フランス語の発音って難しいんですか？
29373,話変えてもいい？
29374,トムって呼んでもいい？
29375,マックのバイトって大変なの？
29376,この近辺にATMはありますか?
29377,「類義語」という意味の言葉は他にありますか？
29378,他にご要望はありませんか?
29379,何か買いたいものある？
29380,何か買いたい物がありますか？
29381,何か食べたいものある？
29382,全員に十分な食事はありますか？
29383,これは木製ですか、鉄製ですか？
29384,日本は初めてですか。
29385,日本に来たのは初めてですか。
29386,学校は家から遠いの？
29387,彼は急いでいたらしい。
29388,車を修理するのに３００ドルかかった。
29389,車の運転はとても楽しい。
29390,あそこに駐車するのは違法です。
29391,北海道がいつも寒いわけではない。
29392,たぶん彼女は来るだろう。
29393,そろそろ彼女に真実を話してもいい頃だ。
29394,それは高価すぎて私には買えない。
29395,夕方ごろには雪になりそうだ。
29396,何日も続けて雨が降った。
29397,なんか今日はついてないみたい。
29398,１週間してやっと彼女は良くなった。
29399,彼はまもなく到着した。
29400,私が家へ帰ったときはすっかり暗くなっていた。
29401,トムの30歳の誕生日は明日です。
29402,もうそろそろ髪を切っても良いころだ。
29403,もう夜の十時だ。
29404,赤ん坊のお尻みたいにすべすべだ。
29405,彼が死んでから十年になります。
29406,明らかにトムの責任だ。
29407,朝の八時です。
29408,彼の考えを理解するのは難しい。
29409,それを信じるなんて君は単純だね。
29410,オランダ語を勉強するのは難しくはありません。
29411,雨は降っていますが、どの道私は行きます。
29412,君の探している本だよ。
29413,それはボストンまでの最短ルートです。
29414,自分の過去をじっくり振り返ってみてもよいころだ。
29415,自分の過去をじっくりと振り返っても良い頃だ。
29416,自分の過去をじっくりと振り返ってみてもよいだろう。
29417,人を指さすのはとても失礼なことです。
29418,イタリアはとても美しい国です。
29419,日本は満州の支配を望んだ。
29420,ジョンは、私より２歳年上です。
29421,ジョンは私の２個上。
29422,自分の部屋は出来るだけきちんとしておきなさい。
29423,自分の部屋はできるだけ整理整頓しておきなさい。
29424,神戸は私が生まれた町です。
29425,寝不足の影響がではじめた。
29426,言葉を学ぶのは面白い。
29427,メッセージを残しておいてくれたら電話するよ。
29428,伝言を残しておいてくれたら電話するよ。
29429,ちょっとその絵を見せて下さい。
29430,荷物をお持ちしましょう。
29431,あと10分寝させて。
29432,フランス語で物語を話させて。
29433,どこか静かなところへ行って話そう。
29434,トムんち行こうぜ、今から。
29435,このことはなかったことにしよう。
29436,明日は、寺巡りをしよう。
29437,雨が止むまで待ちましょう。
29438,雨がやむまで待とう。
29439,ロンドンは東京に比べて小さい。
29440,ほら！あの木に小鳥がいる。
29441,メアリーは赤いリボンを髪につけている。
29442,メアリーは自分が美しい事を誇りにしていた。
29443,メアリーは、自分はトムを変えることができると思っていた。
29444,メアリーは卵を一つずつ取り出した。
29445,メアリーは卵を一個ずつ取り出した。
29446,メアリーは万引きをして捕まった。
29447,私は数学がいちばん嫌いだ。
29448,個人的なことをお聞きしてもよろしいでしょうか。
29449,今日の午後お伺いしてもよろしいですか。
29450,皆様にご連絡申し上げます。
29451,皆さん、よろしいでしょうか？
29452,まとめて洗濯していいですか。
29453,コショウは入れない方がいいんじゃないかな？
29454,お名前と住所をお聞きしてもよろしいでしょうか。
29455,不幸は重なるものだ。
29456,卵３個と１カップの砂糖をまぜてください。
29457,お母さん早く！ みんな待ってるよ！
29458,イスラム教徒は死者を墓に埋葬します。
29459,血圧は上が１５５で下が１０５です。
29460,私のカメラはあなたのとは違う。
29461,私の犬は水をぴちゃぴちゃと飲んだ。
29462,私の説明不足でした。
29463,私の家族はそれほど大家族ではない。
29464,家族で一週間留守にします。
29465,父はあんまり果物を食べません。
29466,父はあまり果物を食べません。
29467,私の父は英語の先生です。
29468,父はしょっちゅう怒ってばかりいる。
29469,父は明日帰ります。
29470,父は海外旅行中です。
29471,父は私に多額の財産を残してくれた。
29472,父はめったに極端な行動はとらない。
29473,父はその映画の間ずっと眠っていた。
29474,父は映画の間眠り通しだった。
29475,私の好きな曲はハングリー・スパイダーです。
29476,おじいさんはとてもゆっくりと話す。
29477,わたしの家はここからたった１マイルの所にある。
29478,私の仕事は赤ん坊の世話をする事です。
29479,私の仕事は赤ん坊の世話をする事です。
29480,たくさん歩いた後、両足が痛んだ。
29481,母は私が海外に行くのを許した。
29482,母は私に新しい自転車を買ってくれた。
29483,母はひどい風邪にかかっている。
29484,私の母は行儀作法にやかましい。
29485,母は私に芝を刈るように言った。
29486,母親は夕食を作るのに忙しかった。
29487,私の主たる関心事はあなたの身の安全なのです。
29488,私の時計は１日に５秒進みます。
29489,私の時計は一日に五分遅れる。
29490,私の妻は掃除のことばかり考えている。
29491,私の弟はテレビを見ている。
29492,ナポレオンはセントヘレナ島へ流された。
29493,あの人が失敗したと誰も私に教えてくれなかった。
29494,誰も君を理解できないだろう。
29495,あの人が失敗したと誰も私に教えてくれなかった。
29496,空には星が見えなかった。
29497,すべての学生が出席したわけではなかった。
29498,形勢は逆転した。
29499,僕らは普通、月曜日にボーリングに行く。
29500,ある日彼は医者に診察してもらいに行った。
29501,ある日、彼は医者に行った。
29502,ある日彼は病院へ診察に行った。
29503,子供たちのやることにいちいち腹を立ててはいけない。
29504,一を聞いて十を知る。
29505,私たちの学校の図書館には本がたくさんある。
29506,ジャガイモとニンジンの皮をむいてください。
29507,彼はたぶん有名にならない。
29508,トランプで遊ぶのはとても面白い。
29509,話をさえぎらないでください。
29510,学校へ行かせないでください。
29511,教室で走らないでください。
29512,落葉を取り除いて下さい。
29513,もう少し時間を下さい。
29514,何か飲物をください。
29515,３個ずつください。
29516,果物を御自由に取ってお食べください。
29517,どうぞ果物を自由に召し上がってください。
29518,４４２－５５１１へつないで下さい。
29519,こちらの椅子に掛けてお待ちください。
29520,もう少しゆっくり話して下さい。
29521,帽子で遊ぶのはやめなさい。
29522,お大事に。
29523,これをフランス語に訳しなさい。
29524,もう少し待ってください。
29525,駅で待っていて下さい。
29526,ボールペンで書いてください。
29527,実質的に全ての家庭にはテレビがある。
29528,手をあげてから答えなさい。
29529,１０課を初めから読みなさい。
29530,本を読むのはとてもおもしろい。
29531,彼女は息子を見殺しにした。
29532,彼女は彼の求婚に応じた。
29533,彼女はどっちを買ったらよいか私に助言をしてくれた。
29534,どっちを買うべきか彼女がアドバイスしてくれた。
29535,彼女は私の手紙にすぐ返事をよこした。
29536,彼女はすぐに手紙の返事をくれた。
29537,彼女は私に塩を取ってくれるように頼んだ。
29538,彼女は１８歳のときに上京した。
29539,彼女は１８歳の時に東京に来ました。
29540,彼女がそんなことをしたはずがない。
29541,彼女は赤ん坊をしっかりと腕に抱きしめた。
29542,彼女は彼の顔をまともに見ることができなかった。
29543,彼女は彼が遅刻したといって責めた。
29544,彼女はトムと結婚することに決めた。
29545,彼女は私と分からなかったようだ。
29546,彼女は昼食を食べるような気分ではなかった。
29547,彼女は実際にはディールに住んでいません。
29548,彼女はそのことについて話したくないんだよ。
29549,彼女は時々ワインを少し飲む。
29550,彼女は時折ワインを少し飲む。
29551,彼女は全財産を彼に与えた。
29552,彼女は革製のハンドバッグをくれた。
29553,卵を食べるとじんましんが出ます。
29554,彼女はろう学校に通っている。
29555,彼女は自転車にまたがり、走り去った。
29556,彼女は車を使う許可を得た。
29557,彼女は大人になったら有名な医者になった。
29558,彼女は昨日からずっと忙しい。
29559,彼女は家を売りに出した。
29560,彼女は立派な教育を受けた。
29561,彼女は魚が大嫌いで、決して食べない。
29562,彼女は女優になることを志した。
29563,彼女は地方公務員だ。
29564,彼女はフランス語を母語として話す。
29565,彼女は病気で休んでいる。
29566,彼女はいつも手紙を書いている。
29567,彼女は私より5歳年下だ。
29568,彼女は美しいと言うよりかわいい。
29569,彼女は美しいというよりはかわいい。
29570,彼女は、美人というよりかわいい。
29571,彼女はストレスに対処できない。
29572,彼女は１時間前に退院しました。
29573,彼女は私を３０分待たせた。
29574,彼女は美しかったに違いない。
29575,彼女は彼に、行かないで欲しいと懇願した。
29576,彼女は毎日ピアノの練習をした。
29577,彼女は彼にトロフィーを贈った。
29578,彼女は、彼に仕事を辞めるよう、圧力をかけた。
29579,彼女は二度と遅れないと約束した。
29580,彼女は私にどの服を着ていったらよいか教えてくれた。
29581,彼女は驚いて、彼をじっと見つめた。
29582,彼女は私に１人でそこに行っては行けないといった。
29583,彼女は皿から肉を取った。
29584,彼女はそれを逐語訳した。
29585,彼女はあちこちと彼を捜して歩いた。
29586,彼女は彼を探して歩き回った。
29587,彼女は母親同伴だった。
29588,彼女は自動車事故で負傷した。
29589,彼女は昼食を食べるような気分ではなかった。
29590,彼女は外出しようとしていた。
29591,彼女は結果に満足した。
29592,彼女は立派な服装をしていた。
29593,先日彼女は映画に行った。
29594,この間彼女は映画に行った。
29595,先日彼女は映画を見に行った。
29596,今から彼女があなたのお世話をします。
29597,これからは彼女があなたのお世話をします。
29598,彼女はフランスの諜報機関のために働いている。
29599,彼女は写真家だ。
29600,彼女はその結果をとても知りたがっている。
29601,彼女はあなたの無事を心配している。
29602,彼女は私より三歳年上だ。
29603,彼女は家を塗り直そうとしている。
29604,彼女は素敵な帽子をかぶっている。
29605,寒かったので、私たちは火を焚きました。
29606,６ヶ月は、待つには長い時間だ。
29607,タバコは健康に悪い。
29608,悪い考えだと思う人もいます。
29609,誰かが私の肩をたたいた。
29610,足元に何か落ちてますよ。
29611,ごめんね、怖がらせるつもりはなかったんだ。
29612,すみません、今ちょっと手が離せないんです。
29613,宇宙旅行はもはや夢ではない。
29614,鞭を惜しむと子供は駄目になる。
29615,かわいい子には旅をさせよ。
29616,雄弁は銀、沈黙は金。
29617,突然、すべての明かりが消えた。
29618,その池で泳ぐのは危険です。
29619,深呼吸をして楽にしなさい。
29620,使いすぎて目を痛めないように気をつけなさい。
29621,食事はゆっくりとるようにしなさい。
29622,私の仕事は赤ん坊の世話をする事です。
29623,離陸するほうが着陸するよりたやすい。
29624,タリンはエストニアの首都である。
29625,何を言い争っているのか、私に言ってみなさい。
29626,話してください。ぜひ聞きたいです。
29627,１０セントの１０倍は１ドルである。
29628,１０マイルと言えば短い距離ではない。
29629,招待してくれてありがとう。
29630,あの狐がめん鳥を殺したに違いない。
29631,あの旅館は家庭的だ。
29632,ここではそんなやり方はしません。
29633,あそこが彼の働いている会社です。
29634,それワインじゃなくてぶどうジュースだよ。
29635,その町には高い建物がたくさんある。
29636,きれいなドレスですね。
29637,そういうわけで彼は怒ったのだ。
29638,１９９０年代は湾岸戦争で始まった。
29639,森林の空気はおいしい。
29640,その赤ちゃんはぐっすり眠っているようだった。
29641,赤ちゃんは裸だった。
29642,そのバッグは彼の後に積み重ねられていた。
29643,男の子はたらいの中でジャブジャブ水をはねかしていた。
29644,その少年は大人のような口の利き方をする。
29645,予算案は上院で可決された。
29646,車はガレージの前だよ。
29647,火事の原因は不明である。
29648,火災の原因は不明です。
29649,子供たちはおっきな雪だるまを作った。
29650,市はその道路を延長したいと考えている。
29651,その会議には１５０人の外交官がきた。
29652,その要求はあっさり拒絶された。
29653,この部屋ではその机が小さく見えます。
29654,露が草の葉におりている。
29655,ダイナマイトがドカンと爆発した。
29656,武器の輸出は禁止されていた。
29657,ファイルキャビネットの引き出しが開いている。
29658,その火事で家は全焼した。
29659,両者の溝が狭まった。
29660,ヒーターが部屋を暖めている。
29661,猟師たちは銃でその象をねらった。
29662,ハンターたちはその象を狙って撃った。
29663,この湖はこの箇所が一番深い。
29664,その小さな子供たちは、とても好奇心が旺盛だった。
29665,その男は終身刑に処せられた。
29666,会議は明日開かれる。
29667,男性たちは半袖のシャツを着ている。
29668,その来たばかりの子はおどおどして口ごもった。
29669,その新しいプランは我々の考えに基づいている。
29670,そのニュースは大評判を巻き起こした。
29671,そのニュースは大反響を呼んだ。
29672,その騒音のために、私は一晩中眠れなかった。
29673,その騒音は一晩中僕を眠らせてくれなかった。
29674,その老人は私にフランス語で話しかけてきた。
29675,その老人は皆に愛されていた。
29676,老人が車にひかれた。
29677,その駐車場は無料だ。
29678,パーティーは三時間続いた。
29679,その写真は白黒です。
29680,飛行機は９時きっかりに到着した。
29681,警察はそれがやばい品物なのを知ってたんだよ。
29682,あらゆる物品の価格が上昇した。
29683,ラジオはマルコーニによって発明された。
29684,雨は夜通し降り続いた。
29685,雨のために来られませんでした。
29686,屋根は嵐の被害を受けました。
29687,部屋は真っ暗だった。
29688,嵐の被害は何もなかった。
29689,１２と２４と７と１１の合計は５４です。
29690,タクシーは二人の乗客を乗せた。
29691,先生は私の背中をぽんとたたいた。
29692,その理論は私にはちんぷんかんぷんだ。
29693,泥棒はそのお金をもって逃げた。
29694,その泥棒は金を持って逃げた。
29695,その切符は３日間有効である。
29696,列車は駅にすべりこんだ。
29697,電車が１時間遅れたんです。
29698,木の葉が散ってしまった。
29699,木のおかげで雨にぬれずにすんだ。
29700,二人は元の鞘に収まった。
29701,壁はざらざらとした石で出来ていた。
29702,風は東から吹いている。
29703,風は西から吹いている。
29704,フランスの女性は美しい。
29705,その仕事はとても忍耐を必要とする。
29706,円はドルより安い。
29707,彼らの帽子はそこにかかっていました。
29708,それじゃあ元も子もないじゃないか。
29709,湖にボートがあります。
29710,アメリカには５０の州がある。
29711,この箱にはりんごが五つ入っている。
29712,この公園にはたくさんの鳥がいます。
29713,棘の無いバラはない。
29714,クッキーが瓶の中に入っている。
29715,図書館に学生がいる。
29716,１年には１２か月あります。
29717,１年は１２ヶ月あります。
29718,コーヒーにもいろいろある。
29719,かごがひとつ、テーブルのしたにある。
29720,クッキーがテーブルの下に落ちている。
29721,テーブルの下にクッキーが落ちてるよ。
29722,辞書が机の上にある。
29723,壁に大きな穴が開いています。
29724,蓼食う虫も好き好き。
29725,老人のばかほどばかなものはない。
29726,人間の欲望には限りがない。
29727,先月、集会があった。
29728,去年は雪が多かった。
29729,紙にはインクのしみがついていた。
29730,今月は殺人事件が２件あった。
29731,今となっては私たちができることはほとんどありません。
29732,この花は独特の香りがする。
29733,彼らはお互いに心の底から憎んでいる。
29734,彼らはうそをついたといって彼を責めた。
29735,彼らは宿題にとりかかろうとしているところです。
29736,彼らは新聞を読んでいる。
29737,彼らは川で泳いでません。
29738,彼らはライフルで武装していた。
29739,彼らは他の人たちを助けようとして命を落とした。
29740,彼らは毎日その問題について議論する。
29741,彼らはベッドから出たくありませんでした。
29742,彼らは次のバス停で降車した。
29743,彼らは陰で彼のことを笑う。
29744,彼らは若くして結婚した。
29745,彼らはそれをはじめからずっと知っていたに違いない。
29746,彼は秘密を知っているといわれている。
29747,彼はその秘密を知っていると言われている。
29748,卵はスーパーで売られている。
29749,彼らは雨宿りをする場所を捜した。
29750,彼らは以前私たちの隣に住んでいた。
29751,彼等はシャベルで除雪していた。
29752,この本が一番面白い。
29753,このパンはオーブンから出してきたばかりです。
29754,これらのデータはその仮説を支持している。
29755,この机はあの机よりも上等です。
29756,この辞書はほとんど使い物にならない。
29757,この土地とこの家は私の物ですよ。
29758,この家は土台がしっかりしている。
29759,これがトムの知られたくない秘密だよ。
29760,このようにしてその事故は起こったのです。
29761,事故はかくして起こった。
29762,これは私のお気に入りの靴です。
29763,これは嵐の前の静けさだ。
29764,ここは街で一番安い店だ。
29765,この湖は日本で一番深い。
29766,この薬に副作用はありません。
29767,この飛行機は東京までの直行便です。
29768,この問題は一考に値する。
29769,この川はオンタリオ湖に流れ込む。
29770,この話は再読の価値がある。
29771,列車は名古屋までノンストップで走ります。
29772,これはおよそ５００年前に建てられた。
29773,今日の最低気温は３℃だった。
29774,本日の会議は中止になりました。
29775,今日は海辺を走りたい。
29776,トムは負けた事を認めた。
29777,トムはいつだって俺の服装をいじる。
29778,トムはいつも自分が正しいと思っている。
29779,トムはいつも私を子供扱いしてくる。
29780,トムとメアリーは二人とも菜食主義者だ。
29781,トムとメアリーは二人とも古い映画が好きだ。
29782,トムとメアリーはジョンのパーティーに乱入した。
29783,トムとメアリーには可愛い娘がいる。
29784,トムとメアリーは共通点が多い。
29785,トムとメアリーはいつも一緒だった。
29786,トムは、ジョンの近況をメアリーに聞きました。
29787,トムは６つ部屋がある家を買った。
29788,トムはその本を2部買った。
29789,トムはメアリーの辞任を求めた。
29790,トムは全身泥まみれで帰ってきた。
29791,トムは学校が終わった後、泣きながら家に帰ってきた。
29792,トムは断る気になれなかった。
29793,トムはもう自分の不安を隠すことができなかった。
29794,トムは自分のやりたいことができなかった。
29795,トムは笑いをこらえることができなかった。
29796,トムは真顔のままでいることができなかった。
29797,トムはメアリーの言ったことを信じていなかった。
29798,トムはメアリーが言ったことを信じなかった。
29799,トムはレースに勝つとは思っていなかった。
29800,トムは昨日夕食を食べませんでした。
29801,トムは昨日フランス語の勉強をしなかった。
29802,トムはメアリーにここに来て欲しくなかった。
29803,トムはこれ以上進みたくなかった。
29804,トムは一日中遊んでばかりいる。
29805,トムにはユーモアのセンスがない。
29806,トムはメアリーがどれくらい裕福か知らない。
29807,トムはメアリーについて何も知らない。
29808,トムはまず何をやるべきかわかっていない。
29809,トムはメアリーがどこに住んでいるか知らない。
29810,トムはそんなに疲れているようには見えない。
29811,メアリーが正直なのかどうか、トムには疑わしかった。
29812,トムは自分の服を何着かジョンにあげた。
29813,トムはメアリーにクリスマスプレゼントを贈った。
29814,トムは怒って、メアリーを罵倒した。
29815,トムがあなたをトラブルに巻き込んだのでしょう？
29816,トムは額に包帯をしていた。
29817,トムは額に包帯を巻いていた。
29818,トムはフランス語を学びたいとは思っていない。
29819,トムにフランス語を学びたいという願望はない。
29820,トムに諦める気はなかった。
29821,トムはさらに数ドル払わなければいけなかった。
29822,トムはメアリーに写真を手渡しで返した。
29823,トムはうぬぼれている。
29824,トムは多趣味だ。
29825,トムはメアリーに花を送っている。
29826,トムは体中に刺青がある。
29827,トムはフランス語の辞書を3冊持っている。
29828,トムは家業を継いだ。
29829,トムはメアリーよりも水泳が得意だ。
29830,トムは私の遠い親戚です。
29831,トムは信頼できる男だ。
29832,トムは午前中はいつもここに居る。
29833,トムはいつもテレビを見てばかりいる。
29834,トムのやつ絶対何か企んでるぜ。
29835,トムはちょうど私と同い年だ。
29836,トムはオーストラリア出身で私もそうなの。
29837,トムは私より賢い。
29838,トムはメアリーより、知的である。
29839,トムはメアリーより面白い。
29840,トムは妹よりかなり年上だ。
29841,トムはもうボストンには住んでいない。
29842,トムはもはや怠惰な少年ではない。
29843,トムは政治に無関心だ。
29844,トムはまだボストンへ行く途中だ。
29845,トムは今頃ここにいることになっているはずだ。
29846,トムは人前で話すことに慣れている。
29847,トムはプールに飛び込んだ。
29848,トムはボールをゴールに蹴り入れた。
29849,トムはラケットを地面に置いた。
29850,トムはラケットを地面に置いた。
29851,トムは３０分位前に行ってしまったよ。
29852,トムはメアリーが好きだし、メアリーもトムが好きだ。
29853,トムは紙飛行機を作るのが好きだ。
29854,トムはボストンの中心部に住んでいた。
29855,トムは周囲を見回したが、誰の姿も見なかった。
29856,トムは7年前に妻を亡くした。
29857,トムはメアリーを心底愛している。
29858,トムはメアリーを心の底から愛している。
29859,トムは学校へ行く途中でメアリーに会った。
29860,トムは学校に行く途中でメアリーと会った。
29861,トムは学校へ行く途中でメアリーに会った。
29862,トムは学校に行く途中でメアリーと会った。
29863,トムは話しかけられない限り自分からは口を開かない。
29864,トムはドアを開け、中に入った。
29865,トムは本を床から拾い上げた。
29866,トムは寝ている振りをした。
29867,トムはメアリーの友達であるかのようなふりをした。
29868,トムは何も聞いていないふりをした。
29869,トムは全速力で走った。
29870,トムは病院に行くことを拒否した。
29871,トムが買い物に行きたいって言ってたよ。
29872,トムは来週の月曜日に戻ってくると言った。
29873,トムはフランス語コースに申し込んだ。
29874,トムはフランス語コースの履修登録をした。
29875,トムはマリアと同じくらい上手にフランス語を話す。
29876,トムは広告代理店を立ち上げた。
29877,トムはシャツのボタンを外し始めた。
29878,トムはスプーンでスープをかき混ぜた。
29879,トムは何年もフランス語を勉強した。
29880,トムはその状況を制圧した。
29881,トムは家業を継いだ。
29882,トムは今にも泣き出しそうだった。
29883,トムは今にも泣き出しそうだった。
29884,トムは生まれも育ちもボストンだ。
29885,トムはボストンで生まれ育った。
29886,トムは小さな村で育った。
29887,トムは近くのテーブルに座っていた。
29888,トムはクラスの中で唯一の男子だった。
29889,トムはクラスで唯一の男子だった。
29890,トムはボストンの高校に通っていた。
29891,トムはメアリーに会いに公園へ行った。
29892,トムが明日フェンスのペンキを塗るでしょう。
29893,トムはもうお昼食べたの？
29894,トムはどっちがいいと思う？
29895,電車はバスより頻繁に来ます。
29896,船で旅行するのは大変面白いです。
29897,１２歳といえば犬は年寄りだ。
29898,その噂は残念ながら本当だ。
29899,その報告は残念ながら事実だ。
29900,動物に餌を与えないで下さい。
29901,ここでは盗賊にご用心。
29902,この近辺では窃盗犯に警戒してください。
29903,彼のピンクのタキシードには、みんな笑った。
29904,日曜日はのんびりしています。
29905,私たちは彼の家族と知り合いだ。
29906,私たちはサンドイッチやケーキなどを食べた。
29907,今日は富士山がはっきりと見える。
29908,さらに多くのツバメを見ることができます。
29909,私達は富士山の頂上まで登った。
29910,最近あまり会わない。
29911,私たちは一日に三回、犬に餌を与えている。
29912,タイヤに釘が刺さっていたのを見つけた。
29913,みんなが眠ってしまったのがわかった。
29914,今朝は霜がたくさん降りた。
29915,ダンスパーティー、すごくすてきだったわ。
29916,昨日の夕食は魚だった。
29917,かなり早い時間に出発しなければならなかった。
29918,俺らは始終、つるんでいる。
29919,二月には雪が多い。
29920,午後二時なら開いてます。
29921,片方の手には５本の指がある。
29922,私たちはこのままやっていくより仕方がない。
29923,最終決定は彼に任せた。
29924,私たちは見知らぬ人が家に入るのを見た。
29925,私達は見知らぬ人がおもてを歩いているのを見た。
29926,我々は制限速度を守らなくてはならない。
29927,我々はその計画について彼と話し合った。
29928,我々はふだんより足を速めて歩いた。
29929,私たちは早足で歩いた。
29930,私たちはその爆発にぎょっとした。
29931,すぐに処理します。
29932,１時間以内にそこに着くでしょう。
29933,僕らは２時半に駅で会う。
29934,このことはなかったことにしよう。
29935,近いうちにお宅にうかがいます。
29936,私たちは靴をはくのに慣れている。
29937,私たちは中学生です。
29938,私たちは今週末にテニスをする予定だ。
29939,今年はよく雨が降った。
29940,お正月は何するの？
29941,お正月は何してるの？
29942,君は明日は何をやるつもりだい。
29943,きょう何を昼食に食べましたか。
29944,今日のお昼は何食べた？
29945,暇なときは何をしていますか。
29946,暇な時は何をしていますか。
29947,スーツケースには何を入れてるの？
29948,日曜日にはどんなことをしますか。
29949,日曜日にはどんなことをするのが好きですか。
29950,何をしてたと思う？
29951,この計画についてどうお考えですか。
